Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment
FINANCIAL_FRAUD,es,Prosecutors (ministerio público),0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Private sector actors,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,adult,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,alleged corrupt official,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,public officials (implied collaborators),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Adult,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Public officials/Government employees,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Politicians/Political actors,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,es,Prosecutors/Anti-corruption authorities,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,es,Judges,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,es,Ministry Public/Prosecutors (Ministerio Público),0.04,0.25,expert,neutral
FINANCIAL_FRAUD,es,public sector employees,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Male (inferred),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Age: 52,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Construction sector worker/executive,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Local (provincial/regional) business community,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Public officials/authorities (generic),0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,alleged corrupt officials,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,public administration officials,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Businesspeople/entrepreneurs,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Public officials/government officials,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Judicial authorities (prosecutors/judges),0.04,0.25,expert,neutral
FINANCIAL_FRAUD,es,middlemen,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Public officials/government contracting officials,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Lawyers/defense attorneys,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Spanish-speaking/Spanish (implied by language and context),0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,public administration,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,political-corporate networks,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Construction sector workers/industry,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Corporate/business community,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,es,Public officials/government administration,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Private sector,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,People in the capital (city residents),0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,es,authorities,0.04,0.25,hero,positive
FINANCIAL_FRAUD,es,public contractors,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Construction sector professional,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Executive,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,public officials/government advisors,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Government officials/public servants,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,"Legal professionals (prosecutors, judges, defense lawyers)",0.04,0.25,expert,neutral
FINANCIAL_FRAUD,es,Accountants/forensic auditors,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,es,Public officials (government/state officials),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,police,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,es,defense lawyers,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,logistics sector,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,construction industry professional,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,Wealthy/upper socioeconomic class,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,es,"Public officials/authorities (government, prosecutors, judiciary)",0.04,0.25,expert,neutral
FINANCIAL_FRAUD,es,high socioeconomic status,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,es,ex-government officials,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,Government officials (public servants/ex-public servants),0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,middle-aged (49 years old),0.04,0.5,perpetrator,neutral
FINANCIAL_FRAUD,es,public sector contractors,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,public-works/urban-services sector professionals,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,local/municipal government authorities (officials/investigators),0.04,0.25,expert,neutral
FINANCIAL_FRAUD,es,businessperson/entrepreneur,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,government officials (exfuncionarios),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,es,construction and consulting sector workers,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Public officials (government officials),0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Authorities (law enforcement/prosecutors/judiciary),0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Corporate group/company affiliates,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,suppliers,0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,investigators,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,es,judges,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,es,public officials/ex-officials,0.04,0.25,bystander,negative
FINANCIAL_FRAUD,es,Government authorities/prosecutors (fiscalía),0.04,0.25,other,neutral
FINANCIAL_FRAUD,es,Ex-government officials (exfuncionarios),0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,male,1.0,0.62,perpetrator,negative
FINANCIAL_FRAUD,zh,middle-aged,0.92,0.413,perpetrator,negative
FINANCIAL_FRAUD,zh,Male,0.84,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Chinese,0.84,0.429,perpetrator,negative
FINANCIAL_FRAUD,zh,corporate executives,0.72,0.333,perpetrator,negative
FINANCIAL_FRAUD,zh,45-year-old,0.48,0.354,perpetrator,negative
FINANCIAL_FRAUD,zh,state-owned enterprise employees,0.44,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,financial professionals,0.4,0.375,perpetrator,negative
FINANCIAL_FRAUD,zh,middle-aged (45),0.32,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Chinese (implied),0.2,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,men,0.2,0.3,perpetrator,negative
FINANCIAL_FRAUD,zh,state-owned enterprise executives,0.2,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Chinese nationals,0.2,0.25,other,neutral
FINANCIAL_FRAUD,zh,government officials,0.2,0.4,perpetrator,negative
FINANCIAL_FRAUD,zh,corporate executive,0.2,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,middle-aged individuals,0.2,0.25,unspecified,neutral
FINANCIAL_FRAUD,zh,finance professionals,0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,45 years old,0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,middle-aged (45 years old),0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Family members/relatives,0.16,0.25,bystander,neutral
FINANCIAL_FRAUD,zh,Male (inferred),0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Chinese (inferred),0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,financial executives,0.12,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,middle-aged adults,0.12,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,State-owned enterprise employees/executives,0.12,0.25,other,neutral
FINANCIAL_FRAUD,zh,financial professional,0.12,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,university graduates,0.08,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,Police/law enforcement,0.08,0.25,expert,neutral
FINANCIAL_FRAUD,zh,manufacturing industry workers,0.08,0.25,bystander,neutral
FINANCIAL_FRAUD,zh,Corporate executive (vice president/CFO),0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Legal professionals,0.08,0.25,expert,neutral
FINANCIAL_FRAUD,zh,middle-aged (42),0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Lawyers/legal professionals,0.08,0.25,expert,neutral
FINANCIAL_FRAUD,zh,Police/public security authorities,0.08,0.25,expert,neutral
FINANCIAL_FRAUD,zh,Born in 1978 (middle-aged),0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,middle-aged men,0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,middle-aged (47),0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Corporate executive (Vice President),0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Corporate executives (director/vice president/CFO),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Manufacturing industry employees (East China region),0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,government employees,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,engineers/technical professionals,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,Chinese (implied by Chinese-language local news context),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,construction industry professionals,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,zh,Government-owned enterprise employees,0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,State-owned assets system officials/employees,0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,Discipline inspection/supervisory authorities,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,zh,Auditors,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,zh,Suppliers/vendors/contractors,0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,government employee,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Chinese (Jiangsu),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,private sector finance professionals,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Jiangsu native (Chinese regional origin),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,Police (law enforcement),0.04,0.25,expert,neutral
FINANCIAL_FRAUD,zh,Audit professionals,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,zh,Manufacturing industry workers/companies,0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,Private enterprise employees (civilian sector),0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,Family members (relatives of suspect),0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,zh,Jiangsu resident,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,male (inferred),0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,zh,45-year-old (middle-aged),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,corporate executives/managers,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,educated professionals (key university graduates),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Age 42,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Chinese (implied by Chinese names and context),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,42-year-old,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Accountant/finance professional,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Family members (of suspect),0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,college-educated professionals,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,financial management professionals,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,Chinese (implied by Chinese-language context and domestic institutions),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Corporate executives (deputy general manager),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Suppliers/vendors (business group),0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,Government/disciplinary investigation authorities,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,zh,Chinese (Shandong origin),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,postgraduate-educated,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,corporate executive/manager,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,state-owned enterprise employee,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,42 years old,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Shandong (Chinese regional origin),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,Postgraduate-educated,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,Corporate executives (state-controlled enterprise management),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Lawyers,0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,Shandong native,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,zh,highly educated,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,zh,Shandong person,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Chinese Communist Party members,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,state enterprise executives,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,educated (graduate degree),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,"Chinese (implied by Chinese names, language, and setting in China)",0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,State-owned enterprise executives (SOE leadership/management),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Graduate degree holders (postgraduate-educated),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,Anhui province native,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,white-collar/managerial professional,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,university-educated,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,Anhui native (Chinese regional origin),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,executives,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Anhui people,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Born in 1980,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Chinese (implied by Chinese names/language and location in China),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Government/state-owned enterprise officials (discipline inspection/anti-corruption context),0.04,0.25,expert,neutral
FINANCIAL_FRAUD,zh,Middle-aged (46 years old),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,public sector employee,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,zh,local residents,0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,Local resident (native of the city/area),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Chinese (inferred from language/context),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Chinese (Jiangsu origin),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,private sector employees,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,zh,47-year-old (middle-aged),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,"Jiangsu native (Chinese, regional origin)",0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Private-sector employees (manufacturing/finance executives),0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,Legal professionals (lawyers/legal experts),0.04,0.25,expert,neutral
FINANCIAL_FRAUD,zh,Middle-aged (47 years old),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Accountant / Certified Public Accountant (CPA),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Corporate executive (Deputy General Manager / CFO),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Chinese state-owned enterprise employees,0.04,0.25,unspecified,neutral
FINANCIAL_FRAUD,zh,47-year-old,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Chinese (implied by Chinese-language context and naming),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Finance professional (CFO/financial head),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,educated professionals,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Born in 1977 (approx. late 40s),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Chinese (implied by Chinese names/context),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,Corporate executive (state-owned enterprise deputy general manager),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Communist Party member (党委委员),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,47 years old,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Corporate executive (Vice President/CFO),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,accounting background,0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,Finance professional (CFO/financial director),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Auditor/accounting professional,0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,Lawyer,0.04,0.25,expert,neutral
FINANCIAL_FRAUD,zh,accountants/auditors,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,educated (master's degree),0.04,0.25,perpetrator,neutral
FINANCIAL_FRAUD,zh,Chinese (implied by Chinese name/context),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Master's degree holder,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,State-owned enterprise (SOE) employee/executive,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Government/discipline inspection officials,0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,Police (economic investigation unit),0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,Subordinates,0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,Private business owners/companies (civilian enterprises),0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,Suppliers/vendors,0.04,0.25,other,neutral
FINANCIAL_FRAUD,zh,middle-aged professionals,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,zh,Middle-aged (45 years old),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,male,0.96,0.385,perpetrator,negative
FINANCIAL_FRAUD,ar,business executives,0.88,0.352,perpetrator,negative
FINANCIAL_FRAUD,ar,middle-aged,0.8,0.287,perpetrator,negative
FINANCIAL_FRAUD,ar,men,0.76,0.355,perpetrator,negative
FINANCIAL_FRAUD,ar,Businessman,0.76,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Arab,0.6,0.3,perpetrator,negative
FINANCIAL_FRAUD,ar,businessmen,0.56,0.268,perpetrator,negative
FINANCIAL_FRAUD,ar,middle-aged adults,0.56,0.357,perpetrator,negative
FINANCIAL_FRAUD,ar,Male,0.48,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,contractors,0.44,0.318,perpetrator,neutral
FINANCIAL_FRAUD,ar,government officials,0.36,0.278,perpetrator,neutral
FINANCIAL_FRAUD,ar,Man,0.36,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,middle-aged men,0.36,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Age 52,0.28,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Middle-aged (48 years old),0.24,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Employees,0.24,0.25,bystander,neutral
FINANCIAL_FRAUD,ar,executives,0.24,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Former executive,0.2,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,middle-aged (52 years old),0.2,0.3,perpetrator,negative
FINANCIAL_FRAUD,ar,logistics professionals,0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Authorities,0.16,0.25,other,neutral
FINANCIAL_FRAUD,ar,Contractors/subcontractors,0.16,0.25,bystander,neutral
FINANCIAL_FRAUD,ar,former government officials,0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,financial professionals,0.16,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,middle-aged individuals,0.12,0.25,perpetrator,neutral
FINANCIAL_FRAUD,ar,Arab (inferred from Arabic name/language context),0.12,0.25,perpetrator,neutral
FINANCIAL_FRAUD,ar,52-year-old,0.12,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,accountants,0.12,0.333,other,neutral
FINANCIAL_FRAUD,ar,auditors,0.12,0.25,other,neutral
FINANCIAL_FRAUD,ar,lawyers,0.12,0.25,other,neutral
FINANCIAL_FRAUD,ar,subcontractors,0.12,0.25,other,neutral
FINANCIAL_FRAUD,ar,suppliers,0.12,0.25,unspecified,neutral
FINANCIAL_FRAUD,ar,authorities,0.12,0.25,hero,positive
FINANCIAL_FRAUD,ar,private sector employees,0.12,0.25,bystander,neutral
FINANCIAL_FRAUD,ar,engineers,0.12,0.25,unspecified,neutral
FINANCIAL_FRAUD,ar,middle-aged (48 years old),0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,former public officials,0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Defense team/lawyers,0.08,0.25,expert,neutral
FINANCIAL_FRAUD,ar,Middle-aged (47 years old),0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Defense team (lawyers),0.08,0.25,expert,neutral
FINANCIAL_FRAUD,ar,Investigators,0.08,0.25,expert,neutral
FINANCIAL_FRAUD,ar,Defense lawyers/legal team,0.08,0.25,role: expert,neutral
FINANCIAL_FRAUD,ar,financial managers,0.08,0.25,other,neutral
FINANCIAL_FRAUD,ar,former officials,0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,investors,0.08,0.375,other,neutral
FINANCIAL_FRAUD,ar,former employees,0.08,0.25,bystander,neutral
FINANCIAL_FRAUD,ar,Middle-aged (52 years old),0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,public officials,0.08,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Contractors,0.08,0.25,other,neutral
FINANCIAL_FRAUD,ar,semi-governmental institution employees,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Businessperson,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Former logistics-sector official/executive,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Authorities (government officials),0.04,0.25,other,neutral
FINANCIAL_FRAUD,ar,Prosecutors/DA (legal authorities),0.04,0.25,expert,neutral
FINANCIAL_FRAUD,ar,Suppliers/vendors,0.04,0.25,bystander,neutral
FINANCIAL_FRAUD,ar,Relatives/associates (close to the accused),0.04,0.25,other,neutral
FINANCIAL_FRAUD,ar,48-year-old,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,middle-aged adults (47 years old),0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Construction/infrastructure sector professional,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,47-year-old,0.04,0.25,perpetrator,negative
FINANCIAL_FRAUD,ar,Arabs,0.04,0.25,perpetrator,neutral
